userName,at,content,score
Pengguna Google,2025-03-15 13:29:51,"Mengapa anda sengaja menghapus akun saya? Padahal saya sudah mengaitkan akun saya sejak lama dengan email yang sama. Namun semenjak update 6 maret 2025 akun saya hilang total dan tak bisa di pulihkan, dan email yang sudah terpakai sebelum nya malah di jadikan akun baru. Saya sangat kecewa dengan update tiktok ini sangat merugikan bagi saya. Kembalikan fitur pulihkan akun dan lain nya. Saya harap keluhan saya terdengar sampai ketelinga pengurus. Kembalikan akun saya!.",1
Pengguna Google,2025-03-04 20:18:02,"menurut saya sih bagus banget aplikasinya,tapi aku mohon sama pihak tiktok plis bisa dong tambahin fitur/ cara supaya bisabalikin akun yang ke blokir/benned permanen,soalnya kaya akun nya saya padahal pengikut nya pas itu 1.054 apa lagi kasihan sama streak nya yang sudah 100san lebih,plisss aja pihak tiktok tambahin dong fitur/caranya.",4
Pengguna Google,2025-03-06 21:24:30,"Kenapa kalau habis di update apknya ngk bisa dibuka sih, slalu harus uninstall trus download lagi, pas di update lgi ngk bisa dibuka lagi begitu trus kenapa?",1
Pengguna Google,2025-03-07 06:17:04,"Kak kenapa jika membuat vidio tiktok speaker saya berbunyi seperti kaset rusak yaa ??? Apa karna filternya , tetapi sudah coba berbagai macam filter tetap berbunyi seperti kaset rusak",3
Pengguna Google,2025-03-08 20:38:35,"Ini nggak jelas banget dah Tiktok,Dari kemaren nggak bisa masuk ke apk,setelah di update masih ngak kebuka juga apk-nya.padahal jaringan udah stabil karena pakai WiFi dirumah tapi dari tadi load mulu njirrrrr",1
Pengguna Google,2025-03-10 06:05:46,"saya menjadi seorang konten kreator ditiktok mendapatkan masalah,yaitu tentang peninjauan video yang saya posting. Video yang saya posting bisa dikatakan normal dan tidak ada unsur melanggar aturan dari tiktok,namun video saya tetap kena pratinjau yang membuat views akun saya yang tadinya bisa sampai ratusan bahkan ribuan menjadi puluhan. Pratinjau ini sudah membuat 5 video saya tidak bisa sampai ke foryoupage dan menghasilkan penurunan bagi saya. Mohon untuk developer untuk segera mengatasinya.",3
Pengguna Google,2025-03-05 00:14:18,"Aplikasi nya bagus, bisa buat cari ide resep makanan, jawaban, dan lainnya, cuma ya, banyak vt yg ga senonoh, mohon untuk tiktok, jika ada video 18+ mohon dihilangkan. Sekian terima gaji",4
Pengguna Google,2025-03-01 12:41:18,"Kenapa tiktok akhir akhir ini suka nge stuck di logo, harus di install ulang Mulu baru bisa buka. Paket data jadi cepat habis di pake download ulang tiktok Mulu.",1
Pengguna Google,2025-03-20 06:28:43,"kenapa ya sekarang ini tiktokshopnya gak ada/tdk muncul lagi di aplikasi tiktok ku, jadi gak bisa belanja lagi. tolong dong tiktok perbaiki lagi gmn supaya tiktokshop saya muncul",4
Pengguna Google,2025-03-14 08:15:08,"Kak kenapa akun saya tiba tiba block, di kasi pelanggaran usia secara tiba tiba, lagipula saya ga berbuat yang aneh aneh di tiktok kak, saya punya banyak kenalan dan teman di tiktok ada juga yg dri org luar, belum lagi postingan yg pernah saya posting di tiktok buat kenang kenangan, ada juga api yang saya buat sama temen temen sya yg udah ratusan, kenapa tiba tiba di block sih kak? Saya melakukan apa sampe kya gitu, kalopun saya salah kan masih bisa di kasih teguran.. Saya nangis karena ini",2
Pengguna Google,2025-03-14 03:53:48,"kenapa ya kalo buka kamera jadi nge lag? Padahal Internet bagus memori ga penuh, buka aplikasi lain ga leg cuman tiktok skrng leg bgt si nyebelin mohon perbaikan nya🙏",1
Pengguna Google,2025-03-15 03:57:52,"Bagai mana ini aplikasi tik tok masak saya harus mendownload tik tok seminggu 4 kali,masak saya mau masuk ke tik tok tidak bisa di buka tik tok nya Tolong ya orang tik tok segera di baguskan aplikasi ini karena ini sangat menguras paket kami dan saya capek harus mendownload tik tok ini sampah 4 kali dalam seminggu,tik tok segera di perbaiki🥴🥴🥴",2
Pengguna Google,2025-03-20 02:35:39,"awalnya lancar, skrang kaga bisa fto/ vidio pake efek, udah diklik efek malah ngbug gitu ... males deh jadinya, tolong dong perbaiki lagi",2
Pengguna Google,2025-03-04 02:20:43,"TikTok sekarang kenapa sih? kok kalo mau buka selalu muncul logo Mulu, setiap scroll juga nge lag bangettt+lemot, terus sekarang juga gak ada hadiah koin, jujur kecewaa.",1
Pengguna Google,2025-02-27 05:13:33,Tolong di perbaiki lagi tik tok saya akhir akhir ini ga bisa masuk harus dwonload ulang baru bisa saya udah mendownload ulang hampir 10 kali tapi gitu lagi gitu lagi. Tolong ya tiktok cepet di perbaiki,1
Pengguna Google,2025-03-01 01:26:42,Aplikasi ini bagus tapi setiap harinya pasti tik tok nya nggak bisa dipencet kalau dipencet langsung mati total hp-ku padahal sinyal di sini bagus kalau mau buka tik tok nya harus diinstal lagi saya udah berapa kali instalnya,3
Pengguna Google,2025-03-02 22:06:11,"tolong update lagi tapi versi okenya🙃 hp saya jadi lag parah, buka aplikasi gabisa, stuck logo tiktok terus, setelah itu hp jadi lag bgtt. sengaja gabuka bbrp hari setelah kaya gini, tapi hp ttp lag. kudu restart mulu jadinya, TOLONG PERBAIKI🙏🏻",1
Pengguna Google,2025-02-20 02:46:18,"Aku benci tiktok , saat ini aku bingung. Aku memiliki paylater tapi ak dulu tautin nomer ku yang dulu Masi aktiv , tapi saat ini tidak aktiv kembali , jadi kalo belanja tidak bisa lagi , sebab harus isi code dr nomer yg tidak aktiv tersebut. Tapi di tiktok tidak ada fitur mengubah nomer .",1
Pengguna Google,2025-03-15 03:38:24,Anjir sudah berapa kali ni aku download trus🥵.. jaringan nya bagus tapi suka keluar sendiri tolong dong di perbaiki tik tok nya🙏🏾 kadang sampai tidak mau masuk ke akun tiktok aku,1
Pengguna Google,2025-02-25 11:28:21,"salah satu aplikasi favorit saya tapi kenapa akhir"" ini tiktok gabisa di buka sih,udah ga kehitung brpa kali saya download ulang!! mohon ini gimanaa, sekarang udah di update tapi gabisa di buka jugaa aduhh gimnaa ini gdaa tontonan saya dongg",3
Pengguna Google,2025-03-03 00:45:29,"ngga tau kenapa padahal pake wifi tapi ngga ada koneksi internet padahal buka aplikasi yg lain bisa , dan ngga bisa nge like postingan, tolong lah kenapa ini padahal udah di update",1
Pengguna Google,2025-03-28 03:04:23,"knp kok aku gabisa buat runtunan? pdhl aku punya 2 akun, second akun aku bisa buat runtunan KOK YG UTAMA GABISA SIH, udh diupdate ttp aja gbisa tolong la reach out akun gw tiktok gua mau bikin runtunan sm temen temen di akun utama lah please tolong benerin bug nya ntar klo dh jadi bintang 5 deh",1
Pengguna Google,2025-03-25 15:29:45,"tiktok ini seru bangett pake bangett sih tapi tiba tiba streak aku ilang semuanya dan gak menerima notif secara chat dan aku mau DM aja gak bisa itu kenapa yaa??tolong di perbaiki lagi tiktok nya ini juga aku download ulang loh tiktok nyah soal nya GK bisa kirim atau menerima DM,chat, notifikasi dan lain sebagainya.semoga saya bisa menerima DM dan lain sebagainya lagi ya,mohon bantuannya ya tiktok🙏🏻🙏🏻😭",4
Pengguna Google,2025-03-17 11:51:59,"eh kok tiktok malah jadi bug sih,saya udah coba download ulang malah tetep aja pas mau masuknya lama bahkan gabisa masuk malah bug di logo doang,memo saya ga penuh,wifi saya lancar,tapi saya gabisa buka tiktok baru kmrn saya download ulang eh cuma bbrp jam aja bisanya,tolong dong lebih di perbaiki lagi kaya dulu' lancar lancar aja ga kaya sekarang gabisa nonton tiktok 😠😠😠😠😠😠😠😠🥺🥺🥺CAPEKKK GAMAU TAUU PERBAIKII NGEBUG TRS AJG DIKIT LG LEBARAN MAU BIKIN TREND TIKTOK ADUH GMN SIH APK BOYCOT",1
Pengguna Google,2025-03-09 09:17:26,"Mantap pengirima super cepat, tidak seperti Shopee banyak drama kurir nya, saya pesan duluan di Shopee dari tgl 5 dikirim ke alamat, trus dibalikin lagi katnya penundaan pengiriman sampe dekarang gk ada kabar, klw tiktok 5 hari aja sudah smpe di tujuan dengan selamat the best mmng tiktok",5
Pengguna Google,2025-03-15 09:59:50,"aplikasi tiktok ini bagus si bagus,tapi kenapa ya kalo saya mau melakukan menonton tiktok itu selalu ngebug di gambar tiktok nya apalagi setelah di update 😪",5
Pengguna Google,2025-03-11 23:20:19,"Nge bug suka force close sendiri. Update 12/04/25: Playlist pribadi bermasalah, sulit di play sering error.",1
Pengguna Google,2025-03-09 04:35:39,"Pesan yang KEKIRIM kadang ga ke send, pesan yang diterima juga kadang gamasuk. Tolong dong, ngeganggu banget ini, apalagi buat yang lagi pdkt",2
Pengguna Google,2025-03-09 02:43:04,bagus sih tapi suka ngebug dia nya masak aku udah pakai paket sendiri udah bagus banget jaringan nya ini apk pas di scrol kebawah malah keluar tuh bola warna warni padahal udah bagus loh jaringan yang aku pakai,1
Pengguna Google,2025-03-18 21:59:16,"2 kali di blok karena panduan komunitas. ke 1 karena lagi reunian di LIVE dan anak2 kita masuk frame. akun yang ke 2 ga jelas kenapa. padahal waktu banding,tulisannya permohonan maaf karena kesalahan sistem. dan postingannya juga udah dihapus. pas lagi dipake,tiba2 keluar sendiri langsung kena banned. kocak ni aplikasi,yg jual t3*,pah*,sama live ngemis ga kena banned. aplikasinya uda gw hapus. mau cari aplikasi lain aja. gw pake aplikasi ini buat belanja.",1
Pengguna Google,2025-03-10 08:01:43,setiap buka tiktok langsung ngebug abis itu tiba-tiba keluar dari aplikasi trus ikutan ngebug juga hp nya tolong segera di perbaiki,1
Pengguna Google,2025-02-20 03:57:56,"setelah di update malah bermasalah, ga bisa di buka, udh di pencet"" berkali"" tetap ga bisa, masuk cuma muncul logo tiktok, nyesel gw nge update nya",1
Pengguna Google,2025-03-28 03:07:24,aplikasi yang sangat bagus tapi sayang kalau mau buka aplikasi nya gak terkadang bisa terkadang gak bisa tolong developer di perbaiki lagi bug nya plisss,4
Pengguna Google,2025-03-26 11:29:35,bagus si skrng uda bagus tpi tolong di perbaiki lagi fitur efek nya jadi error gaada jadi gabisa pake efek kalo pake juga jadi item tolong di perbaiki lagi dulu ma ga kaya ginii woee,3
Pengguna Google,2025-03-01 12:09:20,Tolong lah pihak tiktok ini knp aplikasi lah kok ngelag Mulu baru mutar 2 vidio ngelag Mulu padahal sinyal bagus mana mau laporkan masalah ngelag g bisa di buka parah adminnya cuma mau untung tp g mau dengerin keluh kesahnya para pengguna tiktok,1
Pengguna Google,2025-03-10 08:15:40,buruk sekali padahal saya tdk ada bikin konten yg sensitif knp tibatiba muncul pelanggaran pulihka tiktok saya seperti semula percuma di aju banding tapi sudah lewat masa tanggalnya tiktok sekarang aneh tiba blokir live nya di aju banding ditolak tolong diperbaiki lagi,1
Pengguna Google,2025-02-27 15:20:22,"Payah Paylater Tiktok bagi penguna baru diskon 99% sampai 50k gak niat kasih/gak ikhlas sia sia saya aktifkan belum ada 1hari voucher dah hilang awalnya ada tapi saya berniat buat CO nanti agar bisa pikir² dulu mau beli apa tapi malah hilang. padahal saya aktifin gegara voucher itu kalau kayak gini mending hapus aja pengajuan paylater saya, setidaknya dikasih waktu pakai apalagi di tokped juga diskon payleter tiktok 50% tidak bisa dipakai juga kalau gitu apa untungnya saya pakai paylater tiktok?",1
Pengguna Google,2025-03-09 14:18:14,"ini tiktok kenapa ya jaringan bagus bisa ngscroll tapi kenapa gabisa buka komen dan lain lainnya,selalu muncul tulisan tidak ada jaringan, pdahal jaringan bagus' sjaa",1
Pengguna Google,2025-02-15 23:27:50,"tolong diperbaiki lgi ,kadang tidak bisa dibuka cuma keluar logonya aja ga bisa masuk , padahal penyimpanan masih banyak😭, harus di uninstall trs di download lagi baru bisa😔",1
Pengguna Google,2025-02-28 19:27:17,aplikasi nya bagus cuma pas masuk keluar tulisan tik tok doang ga buka buka ditunggu sampe taun depan juga ga bakalan ke buka. aplikasinya banyak ngelag nya,1
Pengguna Google,2025-03-08 07:43:13,"Sya pernah top up koin tapi baru masuk 1menit koinnya udah di tarik kembali sama tiktoknya,dan sya tid menggunakam 1koin pun dari top up saya dan semua koin itu hilang,sya pun minta bantuan tapi gak ada solusi sama sekali dari admin tiktok tersebut",1
Pengguna Google,2025-03-03 21:04:56,"Kenapa ulasan nya hampir sama semua tentang keluhan tiktok nya g bsa kbuka,bgitu jga saya klo TDK di buka tiap hari tiktok nya suka loding ga bsa di buka alhasil hrs Hpus dlu trs download lagi Bru BSA kbuka lagi bgitu trs hapus download hpus download pdhl memori msh byk Ram nya gede juga🤦🏽tolong diperbaiki lagi ya🙏",1
Pengguna Google,2025-02-27 01:18:16,Sebenarnya 5 tapi.. tiktok saya susah dibuka + aku harus download kalo gabisa dibuka tiktok nya download lagi sampaii setiap harii tolong lah tiktok mengapa tiktok ku jadi seperti itu:),1
Pengguna Google,2025-02-28 14:21:46,"tik tok itu knp sih tiba tiba ngga bisa di buka akun ku ilang truss woyy mana pengikut nya udah lumayan. tolong dong admin tik tok perbaiki lagi apli ciptaan anda anda ini soalnya sering banget tiba tiba ngga bisa di buka apli nya, trs biar bisa di buka lagi itu hrs di hps dan di download lagi. ribett bangettt sumpahhh",1
Pengguna Google,2025-03-02 21:39:56,"saya pake hp samsung galaxy A11 pas udh update ke tiktok yg baru malahan keluar sendiri ini gimana tolong bug nya tolong diilangin, kan ribet kalo harus hapus cache dulu, gimana sii???",1
Pengguna Google,2025-02-27 12:00:59,"Tolong aplikasi tiktok di benerin lagi,ko tiba¹ keluar sndiri dari aplikasi tiktok,trus suka logony doang yg muncul,bikin hp ngeleg,sukaa ga bisa di buka tiktokny,tollong aplikasi tiktok di benerin lagihh🙏",1
Pengguna Google,2025-03-27 08:08:03,"bagus si tiktok nya tapi kenapa tiktok saya gabisa melakukan pencarian/pencarian tidak muncul, tidak biasanya seperti ini tolong di perbaiki min!!",3
Pengguna Google,2025-02-28 22:15:11,"tikyok saya ngebug, sering bgt setelah 3+ hari tiktoknya ngestuck di logo terus kaga bisa di buka, hp saya juga ngecrash parah sampe ke daya mati sendiri + wallpapernya sering ke ganti ke wallpaper mars, harus uninstall terus download lagi tiktoknya deh... 😕",1
Pengguna Google,2025-03-27 11:23:58,bagus sih aku suka tapi kenapa setiap aku lagi asyik asyik nonton pasti nggak bisa padahal jaringan aku baik baik aja aku juga nggak pernah ngelanggar kok pliss lah aku mohon pasti kalau kayak gitu aku harus hapus terus dowlod lagi pliss lah tiktok!!,2
Pengguna Google,2025-03-26 01:42:45,"yaallah tolong kembalikan uang saya,tiba² ketarik otomatis di akun DANA saya senilai 427.498,itu seperti nya tidak sengaja kepencet fitur langganan ,saya mohon kembalikan uang saya,saya sangat membutuhkan nya",1
Pengguna Google,2025-03-14 07:25:05,"aku sarankan untuk sediakan fitur hapus semua post ulang karna ada beberapa orang ingin menghapus post ulangnya termasuk aku sendiri, jadi tiktok harap sediakan fitur hapus semua post ulang, ini aku kasih 1 bintang dlu kalau tikok sudah menyediakan fitur yang aku bicarakan maka bintang nya akan bertambah",1
Pengguna Google,2025-02-28 00:57:24,"Apk sering bug,,,sering GK k buka,,,stiap mau buka mesti uninstall llu download lagi baru bisa kebuka,,,itupun jarak waktu satu Minggu,,tolong lah d perbaiki lagi",3
Pengguna Google,2025-03-30 15:15:15,"kenapa ya setelah saya update fitur foto live hilang, ini bug apa gimana tiktok tolong lah di perbaiki fitur ² nya gimana sih, update makin bagus ❌ update fitur² hilang ✔️",1
Pengguna Google,2025-03-07 21:15:32,"Aplikasinya bagus,cuman pas mau masuk malah ngestuck di logonya doang pas coba keluar malah ngelag nya minta ampun sampai harus di matiin ulang hp ku dan di uninstal kembali,mohon di perbaiki bug nya🙏🙏",3
Pengguna Google,2025-03-09 09:46:12,"kapan ni fitur foto ada di tiktok ku, padahal yang lain udah punya, kalo dah ada fitur nya gua kasih bintang 5 , kalo belom ada sampe bulan depan gua kasih bintang 2, gua kurang in bintang nya",3
Pengguna Google,2025-03-24 17:01:05,"lucunya video tiba-tiba kena pelanggaran komunitas padahal hanya video biasa tidak ada unsur sexsual menyindir menyinggung tpi lebih anehnya banyak yang live dengan tidak senonoh tpi tidak kena pelanggaran tiktok""tingkatkan lagi ya aplikasinya banyak anak""dibawah umur yang nonton",1
Pengguna Google,2025-03-30 05:17:13,"bagus sih apk nya cuman suka bug gajelas kayak gabisa di buka, stuck di logo terus kalo bisa juga tambahin fitur vn, saya kasih bintang 4 dlu",4
Pengguna Google,2025-03-03 12:55:51,"Kenapa jelek banget sekarang video gak bisa muter, udah di hapus instal lagi masih sama di ulangi hapus instal lagi nyampe 8 kali bikin boros kuota masih tetep sama aja",1
Pengguna Google,2025-03-11 21:17:17,"aneh tiktok mah mau beli kok nggak bisa bisa padahal sinyal bnyak ,tulisannya selalu ada masalah coba lg ada masalah coba lg tolong cepat perbaikin susah kalo mau blnja²",2
Pengguna Google,2025-04-01 05:15:30,"kok foto atau video yg disimpan dari tiktok ke galeri jadi gk ada gambar terus gk bisa diputar, tiktok tolong perbaikannya yahh",1
Pengguna Google,2025-02-27 10:26:16,tolong tiktok perbarui pengaturan profil nya dong fitur fitur yang seharusnya bisa di hapus dan di edit seperti fitur icon langganan agar tidak di tampilkan di profil🙏🏼😭,2
Pengguna Google,2025-02-23 02:23:33,"Saya bolak balik aja min download tiktok trs seminggu gabisa lagi download lagi gabisa lagi, bukan karna jaringan nya min, ini tiktok ada bug atau apa, mana lagi ada streak lagi👎",4
Pengguna Google,2025-03-12 23:34:59,"saya akui aplikasi ini memang bagus,tpi saya mempunyai keluhan atas aplikasi ini,tiba"" tidak bisa dibuka loading nya lemot dan ujung ujungnya saya bolak balik untuk mendownload aplikasi ini agar bisa membukannya,saya mohon perbaiki lagi",4
Pengguna Google,2025-03-06 12:07:08,"Barang yg dijual di Tik Tok yang tidak sesuai tolong ditinjau Team tik tok, saya kecewa udah 2 x belanja barang tidak sesuai, hapus aja tokonya yang abal abal dong, koin saya top up kok bisa ilang, gimana tik tok ini",1
Pengguna Google,2025-03-13 03:46:49,Pembelian paket dari tiktok shop tidak aman ada kebocoran data dan kok bisa ada yg mengetahui WA saya serta nama dan nomor seri pesanan paket padahal paket sedang berjalan dan membuat kerugian yg cukup besar dan menghubungi via live chat tidak membantu sama sekali mengenai permasalahan saya pada data pribadi yg bisa bocor 👎👎,1
